uid,url,price,currency,collection,reference_code,life_span
205551,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/baignoire/wb520006-baignoire-watch-small-model.html,56000,SGD,TANK,WB520006,Q4 January 2021
205553,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/baignoire/wjba0007-baignoire-allong%C3%A9e-watch.html,59500,SGD,TANK,WJBA0007,Q4 January 2021
205562,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/baignoire/hpi00961-mini-baignoire-panther-spots-watch.html,117000,SGD,BAIGNOIRE,HPI00961,Q4 January 2021
205592,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E8%85%95%E9%8C%B6/tank-solo%E8%85%95%E9%8C%B6/w5200014-tank-solo%E8%85%95%E9%8C%B6.html,84500,TWD,TANK,W5200014,Q4 January 2021
205599,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/wsrn0022-ronde-solo-watch.html,107000,TWD,RONDE SOLO WATCH,WSRN0022,Q4 January 2021
205610,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E8%85%95%E9%8C%B6/tank-solo%E8%85%95%E9%8C%B6/w5200025-tank-solo%E8%85%95%E9%8C%B6.html,160000,TWD,TANK,W5200025,Q4 January 2021
205621,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6701008-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,191000,TWD,RONDE SOLO WATCH,W6701008,Q4 January 2021
205630,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/pasha-de-cartier%E8%85%95%E9%8C%B6/wspa0009-pasha-de-cartier%E8%85%95%E9%8C%B6.html,206000,TWD,PASHA WATCH,WSPA0009,Q4 January 2021
205649,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/rotonde-de-cartier%E7%B3%BB%E5%88%97/w1556368-rotonde-de-cartier%E8%85%95%E9%8C%B6%EF%BC%8C%E5%A4%A7%E6%97%A5%E6%9C%9F%EF%BC%8C%E9%80%86%E8%B7%B3%E9%9B%99%E6%99%82%E5%8D%80%E9%A1%AF%E7%A4%BA%EF%BC%8C%E6%99%9D%E5%A4%9C%E9%A1%AF%E7%A4%BA.html,285000,TWD,"ROTONDE WATCH, LARGE DATE, RETROGRADE SECOND TIME ZONE AND DAY NIGHT INDICATOR",W1556368,Q4 January 2021
205650,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6701009-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,292000,TWD,RONDE SOLO WATCH,W6701009,Q4 January 2021
205655,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/w6920095-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,307000,TWD,BALLON BLEU,W6920095,Q4 January 2021
205659,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/ronde-louis-cartier%E8%85%95%E9%8C%B6/wgrn0006-ronde-louis-cartier%E8%85%95%E9%8C%B6.html,344000,TWD,RONDE,WGRN0006,Q4 January 2021
205660,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/w2bb0034-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,360000,TWD,TANK,W2BB0034,Q4 January 2021
205662,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E8%85%95%E9%8C%B6/tank-louis-cartier%E8%85%95%E9%8C%B6/wgta0011-tank-louis-cartier%E8%85%95%E9%8C%B6.html,379000,TWD,TANK,WGTA0011,Q4 January 2021
205675,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/w6900651-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,459000,TWD,BALLON BLEU WATCH,W6900651,Q4 January 2021
205687,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E8%85%95%E9%8C%B6/tank-cintr%C3%A9e%E8%85%95%E9%8C%B6/wgta0025-tank-cintr%C3%A9e%E8%85%95%E9%8C%B6.html,610000,TWD,TANK,WGTA0025,Q4 January 2021
205705,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/whsa0009-santos-de-cartier%E8%85%95%E9%8C%B6.html,820000,TWD,SANTOS WATCH,WHSA0009,Q4 January 2021
205709,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/w69003z2-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,855000,TWD,BALLON BLEU,W69003Z2,Q4 January 2021
205728,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E8%85%95%E9%8C%B6/santos-dumont/wgsa0036-santos-dumont%E8%85%95%E9%8C%B6.html,1340000,TWD,SANTOS,WGSA0036,Q4 January 2021
205733,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/santos-de-cartier%E8%85%95%E9%8C%B6/santos-de-cartier%E7%B3%BB%E5%88%97/whsa0018-santos-de-cartier%E8%85%95%E9%8C%B6.html,1530000,TWD,SANTOS WATCH,WHSA0018,Q4 January 2021
205764,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/rotonde-de-cartier%E7%B3%BB%E5%88%97/whro0039-rotonde-de-cartier%E9%9B%99%E9%87%8D%E7%A5%9E%E7%A7%98%E9%99%80%E9%A3%9B%E8%BC%AA%E8%85%95%E9%8C%B6.html,4490000,TWD,TANK,WHRO0039,Q4 January 2021
205765,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/we902006-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,5200000,TWD,BALLON BLEU WATCH,WE902006,Q4 January 2021
205778,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/rotonde-de-cartier%E7%B3%BB%E5%88%97/whro0011-%E5%8D%A1%E5%9C%B0%E4%BA%9E%E9%9B%99%E9%87%8D%E7%A5%9E%E7%A7%98%E9%99%80%E9%A3%9B%E8%BC%AA%E6%87%B7%E9%8C%B6.html,11700000,TWD,TANK,WHRO0011,Q4 January 2021
205782,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/rotonde-de-cartier%E7%B3%BB%E5%88%97/hpi00939-rotonde-de-cartier%E5%A4%A7%E5%9E%8B%E8%A4%87%E9%9B%9C%E5%8A%9F%E8%83%BD%E9%8F%A4%E7%A9%BA%E8%85%95%E9%8C%B6.html,,TWD,ROTONDE,HPI00939,Q4 January 2021
205785,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/rotonde-de-cartier%E7%B3%BB%E5%88%97/hpi00942-rotonde-de-cartier-tourbillon-lov%C3%A9%E6%B5%AE%E5%8B%95%E5%BC%8F%E9%99%80%E9%A3%9B%E8%BC%AA%E8%85%95%E9%8C%B6.html,,TWD,ROTONDE FLYING TOURBILLON REVERSED DIAL WATCH,HPI00942,Q4 January 2021
205795,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E7%94%B7%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E8%85%95%E9%8C%B6/rotonde-de-cartier%E7%B3%BB%E5%88%97/whro0065-rotonde-de-cartier%E8%85%95%E9%8C%B6.html,,TWD,ROTONDE WATCH,WHRO0065,Q4 January 2021
205822,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/panth%C3%A8re%E7%BE%8E%E6%B4%B2%E8%B1%B9%E7%8F%A0%E5%AF%B6%E8%85%95%E9%8C%B6/hpi01296-panth%C3%A8re%E7%BE%8E%E6%B4%B2%E8%B1%B9%E7%8F%A0%E5%AF%B6%E8%85%95%E9%8C%B6.html,4030000,TWD,PANTHÈRE,HPI01296,Q4 January 2021
205827,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/panth%C3%A8re%E7%BE%8E%E6%B4%B2%E8%B1%B9%E7%8F%A0%E5%AF%B6%E8%85%95%E9%8C%B6/hpi01425-panth%C3%A8re%E7%BE%8E%E6%B4%B2%E8%B1%B9%E7%8F%A0%E5%AF%B6%E8%85%95%E9%8C%B6.html,5700000,TWD,La Panthère de Cartier Watch,HPI01425,Q4 January 2021
205834,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ronde-de-cartier%E7%B3%BB%E5%88%97/ronde-solo-de-cartier%E8%85%95%E9%8C%B6/w6701004-ronde-solo-de-cartier%E8%85%95%E9%8C%B6.html,83500,TWD,RONDE SOLO WATCH,W6701004,Q4 January 2021
205839,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/cl%C3%A9-de-cartier%E7%B3%BB%E5%88%97/wscl0005-cl%C3%A9-de-cartier%E8%85%95%E9%8C%B6.html,131000,TWD,CLÉ WATCH,WSCL0005,Q4 January 2021
205851,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/wsbb0033-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,161000,TWD,BALLON BLEU,WSBB0033,Q4 January 2021
205862,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/panth%C3%A8re-de-cartier%E7%B3%BB%E5%88%97/w2pn0006-panth%C3%A8re-de-cartier%E7%BE%8E%E6%B4%B2%E8%B1%B9%E8%85%95%E9%8C%B6.html,226000,TWD,PANTHÈRE WATCH,W2PN0006,Q4 January 2021
205872,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-louis-cartier%E8%85%95%E9%8C%B6/w1529856-tank-louis-cartier%E8%85%95%E9%8C%B6.html,269000,TWD,TANK,W1529856,Q4 January 2021
205878,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/baignoire%E7%B3%BB%E5%88%97/w8000007-baignoire%E8%85%95%E9%8C%B6%EF%BC%8C%E5%B0%8F%E5%9E%8B%E6%AC%BE.html,303000,TWD,BAIGNOIRE,W8000007,Q4 January 2021
205902,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-louis-cartier%E8%85%95%E9%8C%B6/wjta0010-tank-louis-cartier%E8%85%95%E9%8C%B6.html,515000,TWD,TANK,WJTA0010,Q4 January 2021
205912,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-fran%C3%A7aise%E8%85%95%E9%8C%B6/wgta0031-tank-fran%C3%A7aise%E8%85%95%E9%8C%B6.html,595000,TWD,TANK,WGTA0031,Q4 January 2021
205925,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/w6920068-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,695000,TWD,BALLON BLEU,W6920068,Q4 January 2021
205934,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/we902039-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,745000,TWD,BALLON BLEU,WE902039,Q4 January 2021
205940,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/maillon-de-cartier%E7%B3%BB%E5%88%97/wgbj0002-maillon-de-cartier%E8%85%95%E9%8C%B6.html,775000,TWD,Maillon de Cartier,WGBJ0002,Q4 January 2021
205944,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/we902036-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,795000,TWD,BALLON BLEU WATCH,WE902036,Q4 January 2021
205963,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/wjbb0050-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,935000,TWD,BALLON BLEU WATCH,WJBB0050,Q4 January 2021
205964,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/baignoire%E7%B3%BB%E5%88%97/wb520025-mini-baignoire%E8%85%95%E9%8C%B6.html,940000,TWD,TANK,WB520025,Q4 January 2021
205979,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/tank%E7%B3%BB%E5%88%97/tank-louis-cartier%E8%85%95%E9%8C%B6/wjta0021-tank-louis-cartier%E8%85%95%E9%8C%B6.html,1100000,TWD,TANK,WJTA0021,Q4 January 2021
205998,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/wjbb0038-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,1350000,TWD,BALLON BLEU WATCH,WJBB0038,Q4 January 2021
206010,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/we902048-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,1680000,TWD,BALLON BLEU,WE902048,Q4 January 2021
206031,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/maillon-de-cartier%E7%B3%BB%E5%88%97/wjbj0004-maillon-de-cartier%E8%85%95%E9%8C%B6.html,3310000,TWD,MAILLON WATCH,WJBJ0004,Q4 January 2021
206035,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/maillon-de-cartier%E7%B3%BB%E5%88%97/wjbj0005-maillon-de-cartier%E8%85%95%E9%8C%B6.html,3680000,TWD,TANK,WJBJ0005,Q4 January 2021
206046,https://www.tw.cartier.com/zh-tw/%E7%B3%BB%E5%88%97/%E8%85%95%E9%8C%B6/%E5%A5%B3%E5%A3%AB%E8%85%95%E9%8C%B6/ballon-de-cartier%E8%85%95%E9%8C%B6%E7%B3%BB%E5%88%97/ballon-bleu-de-cartier%E7%B3%BB%E5%88%97/hpi00489-ballon-bleu-de-cartier%E8%85%95%E9%8C%B6.html,4310000,TWD,BALLON BLEU WATCH,HPI00489,Q4 January 2021
206063,https://www.cartier.com/en-us/collections/watches/women-s-watch/santos-de-cartier-collection/wssa0022-santos-dumont-watch.html,3900,USD,SANTOS DE CARTIER,WSSA0022,Q4 January 2021
206068,https://www.cartier.com/en-us/collections/watches/women-s-watch/pasha-de-cartier/wspa0013-pasha-de-cartier-watch.html,6150,USD,PASHA WATCH,WSPA0013,Q4 January 2021
206093,https://www.cartier.com/en-us/collections/watches/women-s-watch/tank-all/w1529756-tank-louis-cartier-watch.html,10200,USD,TANK,W1529756,Q4 January 2021
206105,https://www.cartier.com/en-us/collections/watches/women-s-watch/panthere/panthere-de-cartier/wjpn0016-panth%C3%A8re-de-cartier-watch.html,28400,USD,PANTHÈRE WATCH,WJPN0016,Q4 January 2021
206113,https://www.cartier.com/en-us/collections/watches/women-s-watch/panthere/panthere-de-cartier/wgpn0016-panth%C3%A8re-de-cartier-watch.html,18800,USD,PANTHÈRE WATCH,WGPN0016,Q4 January 2021
206128,https://www.cartier.com/en-us/collections/watches/women-s-watch/ballon-de-cartier-all/w4bb0016-ballon-bleu-de-cartier-watch.html,11000,USD,BALLON BLEU,W4BB0016,Q4 January 2021
206149,https://www.cartier.com/en-us/collections/watches/women-s-watch/tank-all/wjta0010-tank-louis-cartier-watch.html,17500,USD,TANK,WJTA0010,Q4 January 2021
206151,https://www.cartier.com/en-us/collections/watches/women-s-watch/baignoire/wb520028-mini-baignoire-watch.html,18200,USD,TANK,WB520028,Q4 January 2021
206157,https://www.cartier.com/en-us/collections/watches/women-s-watch/panthere/panthere-de-cartier/wgpn0019-panth%C3%A8re-de-cartier-watch.html,79000,USD,PANTHÈRE WATCH,WGPN0019,Q4 January 2021
206159,https://www.cartier.com/en-us/collections/watches/women-s-watch/tank-all/wgta0031-tank-fran%C3%A7aise-watch.html,20100,USD,TANK,WGTA0031,Q4 January 2021
206184,https://www.cartier.com/en-us/collections/watches/women-s-watch/baignoire/wb520004-baignoire-watch-small-model.html,23900,USD,TANK,WB520004,Q4 January 2021
206210,https://www.cartier.com/en-us/collections/watches/women-s-watch/ballon-de-cartier-all/w3bb0004-ballon-bleu-de-cartier-watch.html,19700,USD,BALLON BLEU WATCH,W3BB0004,Q4 January 2021
206220,https://www.cartier.com/en-us/collections/watches/women-s-watch/baignoire/wb520005-baignoire-watch-large-model.html,39300,USD,BAIGNOIRE,WB520005,Q4 January 2021
206221,https://www.cartier.com/en-us/collections/watches/women-s-watch/panthere/panthere-de-cartier/wjpn0011-panth%C3%A8re-de-cartier-watch.html,49200,USD,PANTHÈRE WATCH,WJPN0011,Q4 January 2021
206222,https://www.cartier.com/en-us/collections/watches/women-s-watch/ballon-de-cartier-all/hpi00489-ballon-bleu-de-cartier-watch.html,146000,USD,BALLON BLEU WATCH,HPI00489,Q4 January 2021
206234,https://www.cartier.com/en-us/collections/watches/women-s-watch/ronde-de-cartier/ronde-louis-cartier/wr000651-ronde-louis-cartier-watch.html,23200,USD,TANK,WR000651,Q4 January 2021
206275,https://www.cartier.com/en-us/collections/watches/women-s-watch/ballon-de-cartier-all/we902052-ballon-bleu-de-cartier-watch.html,10200,USD,BALLON BLEU WATCH,WE902052,Q4 January 2021
206293,https://www.cartier.com/en-us/collections/watches/women-s-watch/baignoire/w8000005-baignoire-watch-small-model.html,26400,USD,TANK,W8000005,Q4 January 2021
206295,https://www.cartier.com/en-us/collections/watches/women-s-watch/ballon-de-cartier-all/wjbb0051-ballon-bleu-de-cartier-watch.html,26800,USD,BALLON BLEU WATCH,WJBB0051,Q4 January 2021
206296,https://www.cartier.com/en-us/collections/watches/women-s-watch/tortue/wa501006-tortue-watch.html,27700,USD,TANK,WA501006,Q4 January 2021
206303,https://www.cartier.com/en-us/collections/watches/women-s-watch/tank-all/wjta0031-tank-am%C3%A9ricaine-watch.html,31500,USD,TANK,WJTA0031,Q4 January 2021
206319,https://www.cartier.com/en-us/collections/watches/women-s-watch/pasha-de-cartier/whpa0006-pasha-de-cartier-watch.html,96000,USD,PASHA WATCH,WHPA0006,Q4 January 2021
206323,https://www.cartier.com/en-us/collections/watches/women-s-watch/panthere/panthere-de-cartier/hpi01130-panth%C3%A8re-de-cartier-watch.html,117000,USD,PANTHÈRE WATCH,HPI01130,Q4 January 2021
206329,https://www.cartier.com/en-us/collections/watches/women-s-watch/ballon-de-cartier/ballon-bleu-de-cartier/we902006-ballon-bleu-de-cartier-watch.html,175000,USD,BALLON BLEU WATCH,WE902006,Q4 January 2021
206331,https://www.cartier.com/en-us/collections/watches/women-s-watch/creative-jeweled-watches/high-jewelry-watches/hpi00521-high-jewelry-watch.html,,USD,HIGH JEWELLERY WATCH,HPI00521,Q4 January 2021
206366,https://www.cartier.com/en-us/collections/watches/mens-watches/ballon-de-cartier-all/wgbb0036-ballon-bleu-de-cartier-watch.html,15800,USD,BALLON BLEU WATCH,WGBB0036,Q4 January 2021
206373,https://www.cartier.com/en-us/collections/watches/mens-watches/santos-de-cartier-all/whsa0009-santos-de-cartier-watch.html,27800,USD,SANTOS WATCH,WHSA0009,Q4 January 2021
206404,https://www.cartier.com/en-us/collections/watches/mens-watches/tank-all/wsta0045-tank-am%C3%A9ricaine-watch.html,6000,USD,TANK,WSTA0045,Q4 January 2021
206412,https://www.cartier.com/en-us/collections/watches/mens-watches/tank-all/wgta0043-tank-asym%C3%A9trique-watch.html,27500,USD,TANK,WGTA0043,Q4 January 2021
206418,https://www.cartier.com/en-us/collections/watches/mens-watches/santos-de-cartier-all/wgsa0036-santos-dumont-watch.html,43600,USD,SANTOS,WGSA0036,Q4 January 2021
206421,https://www.cartier.com/en-us/collections/watches/mens-watches/santos-de-cartier-all/w2020033-santos-dumont-skeleton-watch.html,53500,USD,SANTOS,W2020033,Q4 January 2021
260813,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/tank/tank-solo/w5200025-montre-tank-solo.html,5250,CHF,TANK,W5200025,Q4 February 2021
260842,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/ballon-de-cartier/ballon-bleu-de-cartier/w69017z4-montre-ballon-bleu-de-cartier.html,5400,CHF,BALLON BLEU WATCH,W69017Z4,Q4 February 2021
260851,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/ballon-de-cartier/ballon-bleu-de-cartier/w6900651-montre-ballon-bleu-de-cartier.html,15100,CHF,BALLON BLEU WATCH,W6900651,Q4 February 2021
260888,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/santos-de-cartier/santos-de-cartier/wssa0017-montre-santos-de-cartier-chronographe.html,8700,CHF,SANTOS CHRONOGRAPH WATCH,WSSA0017,Q4 February 2021
260890,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/santos-de-cartier/santos-de-cartier/w2sa0008-montre-santos-de-cartier-chronographe.html,13000,CHF,SANTOS CHRONOGRAPH WATCH,W2SA0008,Q4 February 2021
260920,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/ronde-de-cartier/ronde-solo-de-cartier/w6701005-montre-ronde-solo-de-cartier.html,2810,CHF,RONDE SOLO WATCH,W6701005,Q4 February 2021
260930,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/ronde-de-cartier/ronde-solo-de-cartier/w6700455-montre-ronde-solo-de-cartier.html,6300,CHF,RONDE SOLO WATCH,W6700455,Q4 February 2021
260931,https://www.cartier.ch/fr-ch/collections/montres/horlogerie-masculine/ronde-de-cartier/ronde-solo-de-cartier/w6701008-montre-ronde-solo-de-cartier.html,6300,CHF,RONDE SOLO WATCH,W6701008,Q4 February 2021
